driverID,carPlateNumber,isOverspeed,Speed,speed_time
shenxian1000004,华ADJ750,,110,2017-01-01T09:05:10.000
likun1000003,华AVM936,,148,2017-01-01T09:05:10.000
panxian1000005,华AX542C,,102,2017-01-01T09:05:10.000
hanhui1000002,华AZI419,,64,2017-01-01T09:05:10.000
duxu1000009,华AT75H8,,80,2017-01-01T09:05:10.000
panxian1000005,华AX542C,,97,2017-01-01T09:05:13.000
zengpeng1000000,华AZQ110,1,139,2017-01-01T09:05:16.000
likun1000003,华AVM936,,120,2017-01-01T09:05:16.000
haowei1000008,华A709GB,1,128,2017-01-01T09:05:17.000
zengpeng1000000,华AZQ110,,120,2017-01-01T09:05:17.000
haowei1000008,华A709GB,,120,2017-01-01T09:05:19.000
zouan1000007,华A58M83,,83,2017-01-01T09:05:20.000
haowei1000008,华A709GB,,63,2017-01-01T09:05:20.000
zengpeng1000000,华AZQ110,,119,2017-01-01T09:05:20.000
xiexiao1000001,华AEB132,,91,2017-01-01T09:05:20.000
shenxian1000004,华ADJ750,,114,2017-01-01T09:05:20.000
likun1000003,华AVM936,,115,2017-01-01T09:05:20.000
panxian1000005,华AX542C,,92,2017-01-01T09:05:20.000
hanhui1000002,华AZI419,,66,2017-01-01T09:05:20.000
duxu1000009,华AT75H8,,103,2017-01-01T09:05:20.000
zengpeng1000000,华AZQ110,1,125,2017-01-01T09:05:23.000
zengpeng1000000,华AZQ110,,135,2017-01-01T09:05:25.000
haowei1000008,华A709GB,,62,2017-01-01T09:05:27.000
zouan1000007,华A58M83,,67,2017-01-01T09:05:30.000
haowei1000008,华A709GB,,100,2017-01-01T09:05:30.000
zengpeng1000000,华AZQ110,,144,2017-01-01T09:05:30.000
xiexiao1000001,华AEB132,,91,2017-01-01T09:05:30.000
shenxian1000004,华ADJ750,,85,2017-01-01T09:05:30.000
likun1000003,华AVM936,,94,2017-01-01T09:05:30.000
panxian1000005,华AX542C,,95,2017-01-01T09:05:30.000
hanhui1000002,华AZI419,,119,2017-01-01T09:05:30.000
duxu1000009,华AT75H8,,84,2017-01-01T09:05:30.000
haowei1000008,华A709GB,1,145,2017-01-01T09:05:39.000
haowei1000008,华A709GB,,120,2017-01-01T09:05:39.000
zouan1000007,华A58M83,,69,2017-01-01T09:05:40.000
haowei1000008,华A709GB,,89,2017-01-01T09:05:40.000
zengpeng1000000,华AZQ110,,126,2017-01-01T09:05:40.000
xiexiao1000001,华AEB132,,118,2017-01-01T09:05:40.000
shenxian1000004,华ADJ750,,68,2017-01-01T09:05:40.000
likun1000003,华AVM936,,112,2017-01-01T09:05:40.000
panxian1000005,华AX542C,,93,2017-01-01T09:05:40.000
hanhui1000002,华AZI419,,64,2017-01-01T09:05:40.000
duxu1000009,华AT75H8,,82,2017-01-01T09:05:40.000
zengpeng1000000,华AZQ110,,120,2017-01-01T09:05:47.000
panxian1000005,华AX542C,,63,2017-01-01T09:05:48.000
zouan1000007,华A58M83,,114,2017-01-01T09:05:50.000
haowei1000008,华A709GB,,86,2017-01-01T09:05:50.000
zengpeng1000000,华AZQ110,,89,2017-01-01T09:05:50.000
xiexiao1000001,华AEB132,,62,2017-01-01T09:05:50.000
shenxian1000004,华ADJ750,,95,2017-01-01T09:05:50.000
likun1000003,华AVM936,,103,2017-01-01T09:05:50.000
panxian1000005,华AX542C,,76,2017-01-01T09:05:50.000
hanhui1000002,华AZI419,,102,2017-01-01T09:05:50.000
duxu1000009,华AT75H8,,110,2017-01-01T09:05:50.000
panxian1000005,华AX542C,1,147,2017-01-01T09:05:53.000
panxian1000005,华AX542C,,120,2017-01-01T09:05:58.000
zouan1000007,华A58M83,,98,2017-01-01T09:06:00.000
haowei1000008,华A709GB,,88,2017-01-01T09:06:00.000
zengpeng1000000,华AZQ110,,78,2017-01-01T09:06:00.000
xiexiao1000001,华AEB132,,113,2017-01-01T09:06:00.000
shenxian1000004,华ADJ750,,63,2017-01-01T09:06:00.000
likun1000003,华AVM936,,104,2017-01-01T09:06:00.000
panxian1000005,华AX542C,,112,2017-01-01T09:06:00.000
hanhui1000002,华AZI419,,76,2017-01-01T09:06:00.000
duxu1000009,华AT75H8,,111,2017-01-01T09:06:00.000
hanhui1000002,华AZI419,1,138,2017-01-01T09:06:03.000
duxu1000009,华AT75H8,,62,2017-01-01T09:06:06.000
xiexiao1000001,华AEB132,1,127,2017-01-01T09:06:08.000
xiexiao1000001,华AEB132,,120,2017-01-01T09:06:09.000
zouan1000007,华A58M83,,112,2017-01-01T09:06:10.000
haowei1000008,华A709GB,,111,2017-01-01T09:06:10.000
zengpeng1000000,华AZQ110,,107,2017-01-01T09:06:10.000
xiexiao1000001,华AEB132,,104,2017-01-01T09:06:10.000
shenxian1000004,华ADJ750,,83,2017-01-01T09:06:10.000
likun1000003,华AVM936,,106,2017-01-01T09:06:10.000
panxian1000005,华AX542C,,68,2017-01-01T09:06:10.000
hanhui1000002,华AZI419,,136,2017-01-01T09:06:10.000
duxu1000009,华AT75H8,,101,2017-01-01T09:06:10.000
zouan1000007,华A58M83,,61,2017-01-01T09:06:20.000
haowei1000008,华A709GB,,96,2017-01-01T09:06:20.000
zengpeng1000000,华AZQ110,,93,2017-01-01T09:06:20.000
xiexiao1000001,华AEB132,,101,2017-01-01T09:06:20.000
shenxian1000004,华ADJ750,,98,2017-01-01T09:06:20.000
likun1000003,华AVM936,,116,2017-01-01T09:06:20.000
panxian1000005,华AX542C,,103,2017-01-01T09:06:20.000
hanhui1000002,华AZI419,,124,2017-01-01T09:06:20.000
duxu1000009,华AT75H8,,97,2017-01-01T09:06:20.000
hanhui1000002,华AZI419,,120,2017-01-01T09:06:26.000
zouan1000007,华A58M83,,116,2017-01-01T09:06:30.000
haowei1000008,华A709GB,,88,2017-01-01T09:06:30.000
zengpeng1000000,华AZQ110,,96,2017-01-01T09:06:30.000
xiexiao1000001,华AEB132,,119,2017-01-01T09:06:30.000
shenxian1000004,华ADJ750,,86,2017-01-01T09:06:30.000
likun1000003,华AVM936,,66,2017-01-01T09:06:30.000
panxian1000005,华AX542C,,83,2017-01-01T09:06:30.000
hanhui1000002,华AZI419,,109,2017-01-01T09:06:30.000
duxu1000009,华AT75H8,,102,2017-01-01T09:06:30.000
zouan1000007,华A58M83,,82,2017-01-01T09:06:40.000
haowei1000008,华A709GB,,68,2017-01-01T09:06:40.000
zengpeng1000000,华AZQ110,,66,2017-01-01T09:06:40.000
xiexiao1000001,华AEB132,,66,2017-01-01T09:06:40.000
shenxian1000004,华ADJ750,,96,2017-01-01T09:06:40.000
likun1000003,华AVM936,,60,2017-01-01T09:06:40.000
panxian1000005,华AX542C,,88,2017-01-01T09:06:40.000
hanhui1000002,华AZI419,,110,2017-01-01T09:06:40.000
duxu1000009,华AT75H8,,115,2017-01-01T09:06:40.000
panxian1000005,华AX542C,1,129,2017-01-01T09:06:43.000
hanhui1000002,华AZI419,,71,2017-01-01T09:06:44.000
zouan1000007,华A58M83,1,128,2017-01-01T09:06:48.000
zouan1000007,华A58M83,,120,2017-01-01T09:06:48.000
haowei1000008,华A709GB,1,122,2017-01-01T09:06:49.000
zouan1000007,华A58M83,,98,2017-01-01T09:06:50.000
haowei1000008,华A709GB,,146,2017-01-01T09:06:50.000
zengpeng1000000,华AZQ110,,107,2017-01-01T09:06:50.000
xiexiao1000001,华AEB132,,74,2017-01-01T09:06:50.000
shenxian1000004,华ADJ750,,109,2017-01-01T09:06:50.000
shenxian1000004,华ADJ750,,88,2017-01-01T09:06:50.000
likun1000003,华AVM936,,80,2017-01-01T09:06:50.000
panxian1000005,华AX542C,,149,2017-01-01T09:06:50.000
hanhui1000002,华AZI419,,93,2017-01-01T09:06:50.000
duxu1000009,华AT75H8,,85,2017-01-01T09:06:50.000
zouan1000007,华A58M83,1,148,2017-01-01T09:06:51.000
zouan1000007,华A58M83,,120,2017-01-01T09:06:57.000
panxian1000005,华AX542C,,120,2017-01-01T09:06:57.000
zouan1000007,华A58M83,,88,2017-01-01T09:06:58.000
zouan1000007,华A58M83,,92,2017-01-01T09:07:00.000
haowei1000008,华A709GB,,146,2017-01-01T09:07:00.000
zengpeng1000000,华AZQ110,,110,2017-01-01T09:07:00.000
xiexiao1000001,华AEB132,,103,2017-01-01T09:07:00.000
xiexiao1000001,华AEB132,1,120,2017-01-01T09:07:00.000
shenxian1000004,华ADJ750,,110,2017-01-01T09:07:00.000
likun1000003,华AVM936,,113,2017-01-01T09:07:00.000
panxian1000005,华AX542C,,119,2017-01-01T09:07:00.000
hanhui1000002,华AZI419,,116,2017-01-01T09:07:00.000
duxu1000009,华AT75H8,,90,2017-01-01T09:07:00.000
likun1000003,华AVM936,1,125,2017-01-01T09:07:02.000
likun1000003,华AVM936,,120,2017-01-01T09:07:02.000
haowei1000008,华A709GB,,120,2017-01-01T09:07:05.000
xiexiao1000001,华AEB132,,120,2017-01-01T09:07:07.000
xiexiao1000001,华AEB132,,112,2017-01-01T09:07:08.000
panxian1000005,华AX542C,1,122,2017-01-01T09:07:08.000
panxian1000005,华AX542C,,120,2017-01-01T09:07:08.000
zouan1000007,华A58M83,,112,2017-01-01T09:07:10.000
haowei1000008,华A709GB,,79,2017-01-01T09:07:10.000
zengpeng1000000,华AZQ110,,77,2017-01-01T09:07:10.000
xiexiao1000001,华AEB132,,103,2017-01-01T09:07:10.000
shenxian1000004,华ADJ750,,109,2017-01-01T09:07:10.000
likun1000003,华AVM936,,73,2017-01-01T09:07:10.000
panxian1000005,华AX542C,,91,2017-01-01T09:07:10.000
hanhui1000002,华AZI419,,83,2017-01-01T09:07:10.000
duxu1000009,华AT75H8,,66,2017-01-01T09:07:10.000
shenxian1000004,华ADJ750,,103,2017-01-01T09:07:18.000
panxian1000005,华AX542C,1,132,2017-01-01T09:07:19.000
panxian1000005,华AX542C,,120,2017-01-01T09:07:19.000
zouan1000007,华A58M83,,94,2017-01-01T09:07:20.000
haowei1000008,华A709GB,,82,2017-01-01T09:07:20.000
zengpeng1000000,华AZQ110,,92,2017-01-01T09:07:20.000
xiexiao1000001,华AEB132,,92,2017-01-01T09:07:20.000
shenxian1000004,华ADJ750,,81,2017-01-01T09:07:20.000
likun1000003,华AVM936,,113,2017-01-01T09:07:20.000
panxian1000005,华AX542C,,93,2017-01-01T09:07:20.000
hanhui1000002,华AZI419,,80,2017-01-01T09:07:20.000
duxu1000009,华AT75H8,,84,2017-01-01T09:07:20.000
shenxian1000004,华ADJ750,,101,2017-01-01T09:07:29.000
zouan1000007,华A58M83,,81,2017-01-01T09:07:30.000
haowei1000008,华A709GB,,74,2017-01-01T09:07:30.000
zengpeng1000000,华AZQ110,,66,2017-01-01T09:07:30.000
xiexiao1000001,华AEB132,,65,2017-01-01T09:07:30.000
shenxian1000004,华ADJ750,,80,2017-01-01T09:07:30.000
likun1000003,华AVM936,,74,2017-01-01T09:07:30.000
panxian1000005,华AX542C,,99,2017-01-01T09:07:30.000
hanhui1000002,华AZI419,,73,2017-01-01T09:07:30.000
duxu1000009,华AT75H8,,78,2017-01-01T09:07:30.000
xiexiao1000001,华AEB132,1,143,2017-01-01T09:07:31.000
xiexiao1000001,华AEB132,,120,2017-01-01T09:07:31.000
haowei1000008,华A709GB,1,144,2017-01-01T09:07:32.000
zengpeng1000000,华AZQ110,,98,2017-01-01T09:07:34.000
haowei1000008,华A709GB,,128,2017-01-01T09:07:38.000
haowei1000008,华A709GB,,120,2017-01-01T09:07:38.000
zouan1000007,华A58M83,,77,2017-01-01T09:07:40.000
haowei1000008,华A709GB,,96,2017-01-01T09:07:40.000
zengpeng1000000,华AZQ110,,119,2017-01-01T09:07:40.000
xiexiao1000001,华AEB132,,98,2017-01-01T09:07:40.000
shenxian1000004,华ADJ750,,108,2017-01-01T09:07:40.000
likun1000003,华AVM936,,66,2017-01-01T09:07:40.000
panxian1000005,华AX542C,,74,2017-01-01T09:07:40.000
hanhui1000002,华AZI419,,106,2017-01-01T09:07:40.000
duxu1000009,华AT75H8,,86,2017-01-01T09:07:40.000
xiexiao1000001,华AEB132,,78,2017-01-01T09:07:44.000
haowei1000008,华A709GB,,63,2017-01-01T09:07:45.000
zouan1000007,华A58M83,,88,2017-01-01T09:07:50.000
haowei1000008,华A709GB,,118,2017-01-01T09:07:50.000
zengpeng1000000,华AZQ110,,73,2017-01-01T09:07:50.000
xiexiao1000001,华AEB132,,86,2017-01-01T09:07:50.000
shenxian1000004,华ADJ750,,73,2017-01-01T09:07:50.000
likun1000003,华AVM936,,112,2017-01-01T09:07:50.000
panxian1000005,华AX542C,,68,2017-01-01T09:07:50.000
hanhui1000002,华AZI419,,98,2017-01-01T09:07:50.000
duxu1000009,华AT75H8,,118,2017-01-01T09:07:50.000
duxu1000009,华AT75H8,1,141,2017-01-01T09:07:55.000
haowei1000008,华A709GB,,6,2017-01-01T09:07:59.000
haowei1000008,华A709GB,,9,2017-01-01T09:07:59.000
zouan1000007,华A58M83,,85,2017-01-01T09:08:00.000
haowei1000008,华A709GB,,98,2017-01-01T09:08:00.000
zengpeng1000000,华AZQ110,,96,2017-01-01T09:08:00.000
xiexiao1000001,华AEB132,,79,2017-01-01T09:08:00.000
shenxian1000004,华ADJ750,,93,2017-01-01T09:08:00.000
likun1000003,华AVM936,,93,2017-01-01T09:08:00.000
panxian1000005,华AX542C,,96,2017-01-01T09:08:00.000
hanhui1000002,华AZI419,,72,2017-01-01T09:08:00.000
duxu1000009,华AT75H8,,145,2017-01-01T09:08:00.000
likun1000003,华AVM936,,74,2017-01-01T09:08:02.000
duxu1000009,华AT75H8,,120,2017-01-01T09:08:04.000
zouan1000007,华A58M83,,105,2017-01-01T09:08:10.000
haowei1000008,华A709GB,,104,2017-01-01T09:08:10.000
zengpeng1000000,华AZQ110,,106,2017-01-01T09:08:10.000
xiexiao1000001,华AEB132,,118,2017-01-01T09:08:10.000
shenxian1000004,华ADJ750,,84,2017-01-01T09:08:10.000
likun1000003,华AVM936,,85,2017-01-01T09:08:10.000
panxian1000005,华AX542C,,86,2017-01-01T09:08:10.000
hanhui1000002,华AZI419,,110,2017-01-01T09:08:10.000
duxu1000009,华AT75H8,,112,2017-01-01T09:08:10.000
xiexiao1000001,华AEB132,1,134,2017-01-01T09:08:16.000
xiexiao1000001,华AEB132,,120,2017-01-01T09:08:18.000
zouan1000007,华A58M83,,102,2017-01-01T09:08:20.000
haowei1000008,华A709GB,,90,2017-01-01T09:08:20.000
zengpeng1000000,华AZQ110,,73,2017-01-01T09:08:20.000
xiexiao1000001,华AEB132,,72,2017-01-01T09:08:20.000
shenxian1000004,华ADJ750,,64,2017-01-01T09:08:20.000
likun1000003,华AVM936,,62,2017-01-01T09:08:20.000
panxian1000005,华AX542C,,65,2017-01-01T09:08:20.000
hanhui1000002,华AZI419,,67,2017-01-01T09:08:20.000
duxu1000009,华AT75H8,,81,2017-01-01T09:08:20.000
panxian1000005,华AX542C,,107,2017-01-01T09:08:21.000
panxian1000005,华AX542C,1,120,2017-01-01T09:08:28.000
zouan1000007,华A58M83,,114,2017-01-01T09:08:30.000
haowei1000008,华A709GB,,108,2017-01-01T09:08:30.000
zengpeng1000000,华AZQ110,,88,2017-01-01T09:08:30.000
xiexiao1000001,华AEB132,,73,2017-01-01T09:08:30.000
shenxian1000004,华ADJ750,,85,2017-01-01T09:08:30.000
likun1000003,华AVM936,,96,2017-01-01T09:08:30.000
panxian1000005,华AX542C,,147,2017-01-01T09:08:30.000
hanhui1000002,华AZI419,,72,2017-01-01T09:08:30.000
duxu1000009,华AT75H8,,85,2017-01-01T09:08:30.000
panxian1000005,华AX542C,,120,2017-01-01T09:08:33.000
hanhui1000002,华AZI419,,64,2017-01-01T09:08:36.000
zouan1000007,华A58M83,,63,2017-01-01T09:08:40.000
haowei1000008,华A709GB,,119,2017-01-01T09:08:40.000
zengpeng1000000,华AZQ110,,75,2017-01-01T09:08:40.000
xiexiao1000001,华AEB132,,61,2017-01-01T09:08:40.000
shenxian1000004,华ADJ750,,86,2017-01-01T09:08:40.000
likun1000003,华AVM936,,62,2017-01-01T09:08:40.000
panxian1000005,华AX542C,,75,2017-01-01T09:08:40.000
hanhui1000002,华AZI419,,89,2017-01-01T09:08:40.000
duxu1000009,华AT75H8,,61,2017-01-01T09:08:40.000
likun1000003,华AVM936,1,139,2017-01-01T09:08:47.000
likun1000003,华AVM936,,120,2017-01-01T09:08:47.000
likun1000003,华AVM936,1,142,2017-01-01T09:08:47.000
duxu1000009,华AT75H8,,96,2017-01-01T09:08:47.000
xiexiao1000001,华AEB132,,2,2017-01-01T09:08:48.000
likun1000003,华AVM936,,120,2017-01-01T09:08:48.000
zouan1000007,华A58M83,,77,2017-01-01T09:08:50.000
haowei1000008,华A709GB,,85,2017-01-01T09:08:50.000
zengpeng1000000,华AZQ110,,110,2017-01-01T09:08:50.000
xiexiao1000001,华AEB132,,3,2017-01-01T09:08:50.000
shenxian1000004,华ADJ750,,87,2017-01-01T09:08:50.000
likun1000003,华AVM936,,71,2017-01-01T09:08:50.000
panxian1000005,华AX542C,,64,2017-01-01T09:08:50.000
hanhui1000002,华AZI419,,100,2017-01-01T09:08:50.000
duxu1000009,华AT75H8,,113,2017-01-01T09:08:50.000
haowei1000008,华A709GB,,118,2017-01-01T09:08:51.000
zouan1000007,华A58M83,,91,2017-01-01T09:09:00.000
haowei1000008,华A709GB,,77,2017-01-01T09:09:00.000
zengpeng1000000,华AZQ110,,69,2017-01-01T09:09:00.000
xiexiao1000001,华AEB132,,3,2017-01-01T09:09:00.000
shenxian1000004,华ADJ750,,103,2017-01-01T09:09:00.000
likun1000003,华AVM936,,61,2017-01-01T09:09:00.000
panxian1000005,华AX542C,,94,2017-01-01T09:09:00.000
hanhui1000002,华AZI419,,67,2017-01-01T09:09:00.000
duxu1000009,华AT75H8,,60,2017-01-01T09:09:00.000
xiexiao1000001,华AEB132,1,8,2017-01-01T09:09:09.000
shenxian1000004,华ADJ750,,67,2017-01-01T09:09:09.000
zouan1000007,华A58M83,,111,2017-01-01T09:09:10.000
haowei1000008,华A709GB,,70,2017-01-01T09:09:10.000
zengpeng1000000,华AZQ110,,118,2017-01-01T09:09:10.000
xiexiao1000001,华AEB132,,124,2017-01-01T09:09:10.000
shenxian1000004,华ADJ750,,66,2017-01-01T09:09:10.000
likun1000003,华AVM936,,117,2017-01-01T09:09:10.000
panxian1000005,华AX542C,,98,2017-01-01T09:09:10.000
hanhui1000002,华AZI419,,79,2017-01-01T09:09:10.000
duxu1000009,华AT75H8,,82,2017-01-01T09:09:10.000
xiexiao1000001,华AEB132,,120,2017-01-01T09:09:19.000
zouan1000007,华A58M83,,88,2017-01-01T09:09:20.000
haowei1000008,华A709GB,,100,2017-01-01T09:09:20.000
zengpeng1000000,华AZQ110,,86,2017-01-01T09:09:20.000
xiexiao1000001,华AEB132,,61,2017-01-01T09:09:20.000
shenxian1000004,华ADJ750,,110,2017-01-01T09:09:20.000
likun1000003,华AVM936,,76,2017-01-01T09:09:20.000
panxian1000005,华AX542C,,119,2017-01-01T09:09:20.000
hanhui1000002,华AZI419,,116,2017-01-01T09:09:20.000
duxu1000009,华AT75H8,,90,2017-01-01T09:09:20.000
zengpeng1000000,华AZQ110,1,145,2017-01-01T09:09:25.000
hanhui1000002,华AZI419,1,145,2017-01-01T09:09:25.000
likun1000003,华AVM936,,104,2017-01-01T09:09:28.000
likun1000003,华AVM936,,103,2017-01-01T09:09:28.000
zengpeng1000000,华AZQ110,,120,2017-01-01T09:09:29.000
zouan1000007,华A58M83,,100,2017-01-01T09:09:30.000
haowei1000008,华A709GB,,118,2017-01-01T09:09:30.000
zengpeng1000000,华AZQ110,,93,2017-01-01T09:09:30.000
xiexiao1000001,华AEB132,,99,2017-01-01T09:09:30.000
shenxian1000004,华ADJ750,,111,2017-01-01T09:09:30.000
likun1000003,华AVM936,,62,2017-01-01T09:09:30.000
panxian1000005,华AX542C,,114,2017-01-01T09:09:30.000
hanhui1000002,华AZI419,,141,2017-01-01T09:09:30.000
duxu1000009,华AT75H8,,68,2017-01-01T09:09:30.000
panxian1000005,华AX542C,,90,2017-01-01T09:09:37.000
hanhui1000002,华AZI419,,120,2017-01-01T09:09:37.000
zouan1000007,华A58M83,,84,2017-01-01T09:09:40.000
haowei1000008,华A709GB,,91,2017-01-01T09:09:40.000
zengpeng1000000,华AZQ110,,77,2017-01-01T09:09:40.000
xiexiao1000001,华AEB132,,68,2017-01-01T09:09:40.000
shenxian1000004,华ADJ750,,92,2017-01-01T09:09:40.000
likun1000003,华AVM936,,103,2017-01-01T09:09:40.000
panxian1000005,华AX542C,,75,2017-01-01T09:09:40.000
hanhui1000002,华AZI419,,117,2017-01-01T09:09:40.000
duxu1000009,华AT75H8,,87,2017-01-01T09:09:40.000
hanhui1000002,华AZI419,1,149,2017-01-01T09:09:44.000
hanhui1000002,华AZI419,,128,2017-01-01T09:09:49.000
zouan1000007,华A58M83,,119,2017-01-01T09:09:50.000
haowei1000008,华A709GB,,88,2017-01-01T09:09:50.000
zengpeng1000000,华AZQ110,,80,2017-01-01T09:09:50.000
xiexiao1000001,华AEB132,,75,2017-01-01T09:09:50.000
shenxian1000004,华ADJ750,,69,2017-01-01T09:09:50.000
likun1000003,华AVM936,,62,2017-01-01T09:09:50.000
panxian1000005,华AX542C,,99,2017-01-01T09:09:50.000
hanhui1000002,华AZI419,,140,2017-01-01T09:09:50.000
duxu1000009,华AT75H8,,68,2017-01-01T09:09:50.000
shenxian1000004,华ADJ750,1,126,2017-01-01T09:09:53.000
likun1000003,华AVM936,,113,2017-01-01T09:09:56.000
zouan1000007,华A58M83,,110,2017-01-01T09:10:00.000
haowei1000008,华A709GB,,98,2017-01-01T09:10:00.000
zengpeng1000000,华AZQ110,,100,2017-01-01T09:10:00.000
zengpeng1000000,华AZQ110,1,139,2017-01-01T09:10:00.000
xiexiao1000001,华AEB132,,68,2017-01-01T09:10:00.000
shenxian1000004,华ADJ750,,121,2017-01-01T09:10:00.000
likun1000003,华AVM936,,110,2017-01-01T09:10:00.000
panxian1000005,华AX542C,,82,2017-01-01T09:10:00.000
hanhui1000002,华AZI419,,134,2017-01-01T09:10:00.000
duxu1000009,华AT75H8,,66,2017-01-01T09:10:00.000
hanhui1000002,华AZI419,,120,2017-01-01T09:10:01.000
zouan1000007,华A58M83,,89,2017-01-01T09:10:10.000
haowei1000008,华A709GB,,93,2017-01-01T09:10:10.000
zengpeng1000000,华AZQ110,,121,2017-01-01T09:10:10.000
xiexiao1000001,华AEB132,,106,2017-01-01T09:10:10.000
shenxian1000004,华ADJ750,,140,2017-01-01T09:10:10.000
likun1000003,华AVM936,,80,2017-01-01T09:10:10.000
panxian1000005,华AX542C,,60,2017-01-01T09:10:10.000
hanhui1000002,华AZI419,,69,2017-01-01T09:10:10.000
duxu1000009,华AT75H8,,66,2017-01-01T09:10:10.000
duxu1000009,华AT75H8,1,147,2017-01-01T09:10:11.000
shenxian1000004,华ADJ750,,120,2017-01-01T09:10:12.000
duxu1000009,华AT75H8,,120,2017-01-01T09:10:13.000
shenxian1000004,华ADJ750,,60,2017-01-01T09:10:14.000
hanhui1000002,华AZI419,,77,2017-01-01T09:10:18.000
duxu1000009,华AT75H8,,110,2017-01-01T09:10:19.000
zouan1000007,华A58M83,,102,2017-01-01T09:10:20.000
haowei1000008,华A709GB,,106,2017-01-01T09:10:20.000
zengpeng1000000,华AZQ110,,139,2017-01-01T09:10:20.000
xiexiao1000001,华AEB132,,99,2017-01-01T09:10:20.000
shenxian1000004,华ADJ750,,65,2017-01-01T09:10:20.000
likun1000003,华AVM936,,117,2017-01-01T09:10:20.000
panxian1000005,华AX542C,,102,2017-01-01T09:10:20.000
hanhui1000002,华AZI419,,115,2017-01-01T09:10:20.000
duxu1000009,华AT75H8,,97,2017-01-01T09:10:20.000
panxian1000005,华AX542C,1,121,2017-01-01T09:10:24.000
zouan1000007,华A58M83,,106,2017-01-01T09:10:30.000
haowei1000008,华A709GB,,109,2017-01-01T09:10:30.000
zengpeng1000000,华AZQ110,,132,2017-01-01T09:10:30.000
xiexiao1000001,华AEB132,,92,2017-01-01T09:10:30.000
shenxian1000004,华ADJ750,,103,2017-01-01T09:10:30.000
likun1000003,华AVM936,,84,2017-01-01T09:10:30.000
panxian1000005,华AX542C,,143,2017-01-01T09:10:30.000
hanhui1000002,华AZI419,,92,2017-01-01T09:10:30.000
duxu1000009,华AT75H8,,111,2017-01-01T09:10:30.000
zouan1000007,华A58M83,1,122,2017-01-01T09:10:33.000
zengpeng1000000,华AZQ110,,120,2017-01-01T09:10:34.000
panxian1000005,华AX542C,,120,2017-01-01T09:10:37.000
panxian1000005,华AX542C,,60,2017-01-01T09:10:38.000
zouan1000007,华A58M83,,142,2017-01-01T09:10:40.000
haowei1000008,华A709GB,,72,2017-01-01T09:10:40.000
zengpeng1000000,华AZQ110,,76,2017-01-01T09:10:40.000
xiexiao1000001,华AEB132,,72,2017-01-01T09:10:40.000
shenxian1000004,华ADJ750,,119,2017-01-01T09:10:40.000
likun1000003,华AVM936,,101,2017-01-01T09:10:40.000
panxian1000005,华AX542C,,108,2017-01-01T09:10:40.000
hanhui1000002,华AZI419,,112,2017-01-01T09:10:40.000
hanhui1000002,华AZI419,,74,2017-01-01T09:10:40.000
duxu1000009,华AT75H8,,80,2017-01-01T09:10:40.000
zouan1000007,华A58M83,,130,2017-01-01T09:10:50.000
haowei1000008,华A709GB,,68,2017-01-01T09:10:50.000
haowei1000008,华A709GB,,71,2017-01-01T09:10:50.000
haowei1000008,华A709GB,,4,2017-01-01T09:10:50.000
zengpeng1000000,华AZQ110,,96,2017-01-01T09:10:50.000
xiexiao1000001,华AEB132,,113,2017-01-01T09:10:50.000
shenxian1000004,华ADJ750,,89,2017-01-01T09:10:50.000
likun1000003,华AVM936,,106,2017-01-01T09:10:50.000
panxian1000005,华AX542C,,114,2017-01-01T09:10:50.000
hanhui1000002,华AZI419,,102,2017-01-01T09:10:50.000
duxu1000009,华AT75H8,,71,2017-01-01T09:10:50.000
xiexiao1000001,华AEB132,1,143,2017-01-01T09:10:56.000
haowei1000008,华A709GB,,3,2017-01-01T09:10:57.000
panxian1000005,华AX542C,,84,2017-01-01T09:10:57.000
hanhui1000002,华AZI419,,118,2017-01-01T09:10:59.000
zouan1000007,华A58M83,,126,2017-01-01T09:11:00.000
haowei1000008,华A709GB,,69,2017-01-01T09:11:00.000
zengpeng1000000,华AZQ110,,117,2017-01-01T09:11:00.000
xiexiao1000001,华AEB132,,122,2017-01-01T09:11:00.000
shenxian1000004,华ADJ750,,77,2017-01-01T09:11:00.000
likun1000003,华AVM936,,107,2017-01-01T09:11:00.000
panxian1000005,华AX542C,,72,2017-01-01T09:11:00.000
hanhui1000002,华AZI419,,119,2017-01-01T09:11:00.000
duxu1000009,华AT75H8,,81,2017-01-01T09:11:00.000
zouan1000007,华A58M83,,120,2017-01-01T09:11:04.000
xiexiao1000001,华AEB132,,120,2017-01-01T09:11:07.000
zouan1000007,华A58M83,,68,2017-01-01T09:11:10.000
haowei1000008,华A709GB,,60,2017-01-01T09:11:10.000
zengpeng1000000,华AZQ110,,103,2017-01-01T09:11:10.000
xiexiao1000001,华AEB132,,96,2017-01-01T09:11:10.000
shenxian1000004,华ADJ750,,107,2017-01-01T09:11:10.000
likun1000003,华AVM936,,106,2017-01-01T09:11:10.000
panxian1000005,华AX542C,,77,2017-01-01T09:11:10.000
hanhui1000002,华AZI419,,119,2017-01-01T09:11:10.000
duxu1000009,华AT75H8,,61,2017-01-01T09:11:10.000
zouan1000007,华A58M83,,113,2017-01-01T09:11:11.000
panxian1000005,华AX542C,1,134,2017-01-01T09:11:15.000
panxian1000005,华AX542C,,120,2017-01-01T09:11:17.000
zouan1000007,华A58M83,,75,2017-01-01T09:11:20.000
