driverID,carPlateNumber,isOverspeed,Speed,speed_time
duxu1000009,华AT75H8,,113,2017-01-06T17:50:00.000
zengpeng1000000,华AZQ110,,60,2017-01-06T17:50:00.000
zouan1000007,华A58M83,,92,2017-01-06T17:50:00.000
haowei1000008,华A709GB,,105,2017-01-06T17:50:00.000
hanhui1000002,华AZI419,,120,2017-01-06T17:50:06.000
zengpeng1000000,华AZQ110,1,148,2017-01-06T17:50:06.000
zengpeng1000000,华AZQ110,,120,2017-01-06T17:50:07.000
zengpeng1000000,华AZQ110,1,141,2017-01-06T17:50:08.000
zengpeng1000000,华AZQ110,,120,2017-01-06T17:50:09.000
hanhui1000002,华AZI419,,86,2017-01-06T17:50:10.000
xiezhi1000006,华A6CU11,,132,2017-01-06T17:50:10.000
panxian1000005,华AX542C,,98,2017-01-06T17:50:10.000
duxu1000009,华AT75H8,,71,2017-01-06T17:50:10.000
zengpeng1000000,华AZQ110,,85,2017-01-06T17:50:10.000
zouan1000007,华A58M83,,118,2017-01-06T17:50:10.000
haowei1000008,华A709GB,,117,2017-01-06T17:50:10.000
hanhui1000002,华AZI419,,88,2017-01-06T17:50:20.000
xiezhi1000006,华A6CU11,,120,2017-01-06T17:50:20.000
panxian1000005,华AX542C,,83,2017-01-06T17:50:20.000
duxu1000009,华AT75H8,,79,2017-01-06T17:50:20.000
zengpeng1000000,华AZQ110,,73,2017-01-06T17:50:20.000
zouan1000007,华A58M83,,82,2017-01-06T17:50:20.000
haowei1000008,华A709GB,,69,2017-01-06T17:50:20.000
hanhui1000002,华AZI419,1,146,2017-01-06T17:50:23.000
hanhui1000002,华AZI419,,140,2017-01-06T17:50:28.000
hanhui1000002,华AZI419,,120,2017-01-06T17:50:29.000
hanhui1000002,华AZI419,,89,2017-01-06T17:50:29.000
hanhui1000002,华AZI419,,88,2017-01-06T17:50:29.000
hanhui1000002,华AZI419,,105,2017-01-06T17:50:30.000
xiezhi1000006,华A6CU11,,145,2017-01-06T17:50:30.000
panxian1000005,华AX542C,,98,2017-01-06T17:50:30.000
duxu1000009,华AT75H8,,63,2017-01-06T17:50:30.000
zengpeng1000000,华AZQ110,,68,2017-01-06T17:50:30.000
zouan1000007,华A58M83,,76,2017-01-06T17:50:30.000
haowei1000008,华A709GB,,66,2017-01-06T17:50:30.000
hanhui1000002,华AZI419,1,139,2017-01-06T17:50:31.000
zouan1000007,华A58M83,,70,2017-01-06T17:50:36.000
hanhui1000002,华AZI419,,120,2017-01-06T17:50:37.000
hanhui1000002,华AZI419,,75,2017-01-06T17:50:40.000
xiezhi1000006,华A6CU11,,145,2017-01-06T17:50:40.000
panxian1000005,华AX542C,,79,2017-01-06T17:50:40.000
duxu1000009,华AT75H8,,87,2017-01-06T17:50:40.000
zengpeng1000000,华AZQ110,,66,2017-01-06T17:50:40.000
zouan1000007,华A58M83,,116,2017-01-06T17:50:40.000
haowei1000008,华A709GB,,109,2017-01-06T17:50:40.000
zouan1000007,华A58M83,,73,2017-01-06T17:50:46.000
hanhui1000002,华AZI419,,106,2017-01-06T17:50:50.000
xiezhi1000006,华A6CU11,,144,2017-01-06T17:50:50.000
panxian1000005,华AX542C,,65,2017-01-06T17:50:50.000
duxu1000009,华AT75H8,,60,2017-01-06T17:50:50.000
zengpeng1000000,华AZQ110,,87,2017-01-06T17:50:50.000
zengpeng1000000,华AZQ110,,71,2017-01-06T17:50:50.000
zouan1000007,华A58M83,,114,2017-01-06T17:50:50.000
haowei1000008,华A709GB,,90,2017-01-06T17:50:50.000
hanhui1000002,华AZI419,,87,2017-01-06T17:51:00.000
xiezhi1000006,华A6CU11,,122,2017-01-06T17:51:00.000
panxian1000005,华AX542C,,99,2017-01-06T17:51:00.000
duxu1000009,华AT75H8,,94,2017-01-06T17:51:00.000
zengpeng1000000,华AZQ110,,84,2017-01-06T17:51:00.000
zouan1000007,华A58M83,,78,2017-01-06T17:51:00.000
haowei1000008,华A709GB,,109,2017-01-06T17:51:00.000
xiezhi1000006,华A6CU11,,120,2017-01-06T17:51:03.000
hanhui1000002,华AZI419,,118,2017-01-06T17:51:10.000
xiezhi1000006,华A6CU11,,116,2017-01-06T17:51:10.000
panxian1000005,华AX542C,,82,2017-01-06T17:51:10.000
duxu1000009,华AT75H8,,109,2017-01-06T17:51:10.000
zengpeng1000000,华AZQ110,,110,2017-01-06T17:51:10.000
zouan1000007,华A58M83,,76,2017-01-06T17:51:10.000
haowei1000008,华A709GB,,115,2017-01-06T17:51:10.000
hanhui1000002,华AZI419,1,140,2017-01-06T17:51:17.000
hanhui1000002,华AZI419,,120,2017-01-06T17:51:19.000
hanhui1000002,华AZI419,,117,2017-01-06T17:51:20.000
xiezhi1000006,华A6CU11,,87,2017-01-06T17:51:20.000
panxian1000005,华AX542C,,82,2017-01-06T17:51:20.000
duxu1000009,华AT75H8,,114,2017-01-06T17:51:20.000
zengpeng1000000,华AZQ110,,82,2017-01-06T17:51:20.000
zouan1000007,华A58M83,,84,2017-01-06T17:51:20.000
haowei1000008,华A709GB,,95,2017-01-06T17:51:20.000
duxu1000009,华AT75H8,1,143,2017-01-06T17:51:29.000
hanhui1000002,华AZI419,,101,2017-01-06T17:51:30.000
xiezhi1000006,华A6CU11,,68,2017-01-06T17:51:30.000
panxian1000005,华AX542C,,107,2017-01-06T17:51:30.000
duxu1000009,华AT75H8,,149,2017-01-06T17:51:30.000
zengpeng1000000,华AZQ110,,112,2017-01-06T17:51:30.000
zouan1000007,华A58M83,,73,2017-01-06T17:51:30.000
haowei1000008,华A709GB,,82,2017-01-06T17:51:30.000
xiezhi1000006,华A6CU11,,109,2017-01-06T17:51:38.000
hanhui1000002,华AZI419,,68,2017-01-06T17:51:40.000
xiezhi1000006,华A6CU11,,92,2017-01-06T17:51:40.000
panxian1000005,华AX542C,,93,2017-01-06T17:51:40.000
duxu1000009,华AT75H8,,139,2017-01-06T17:51:40.000
zengpeng1000000,华AZQ110,,101,2017-01-06T17:51:40.000
zouan1000007,华A58M83,,80,2017-01-06T17:51:40.000
haowei1000008,华A709GB,,82,2017-01-06T17:51:40.000
haowei1000008,华A709GB,,66,2017-01-06T17:51:43.000
zengpeng1000000,华AZQ110,1,123,2017-01-06T17:51:45.000
hanhui1000002,华AZI419,,91,2017-01-06T17:51:50.000
xiezhi1000006,华A6CU11,,119,2017-01-06T17:51:50.000
panxian1000005,华AX542C,,116,2017-01-06T17:51:50.000
duxu1000009,华AT75H8,,139,2017-01-06T17:51:50.000
zengpeng1000000,华AZQ110,,131,2017-01-06T17:51:50.000
zouan1000007,华A58M83,,80,2017-01-06T17:51:50.000
haowei1000008,华A709GB,,78,2017-01-06T17:51:50.000
duxu1000009,华AT75H8,,120,2017-01-06T17:51:54.000
hanhui1000002,华AZI419,,87,2017-01-06T17:52:00.000
xiezhi1000006,华A6CU11,,88,2017-01-06T17:52:00.000
panxian1000005,华AX542C,,69,2017-01-06T17:52:00.000
duxu1000009,华AT75H8,,85,2017-01-06T17:52:00.000
zengpeng1000000,华AZQ110,,146,2017-01-06T17:52:00.000
zouan1000007,华A58M83,,67,2017-01-06T17:52:00.000
haowei1000008,华A709GB,,87,2017-01-06T17:52:00.000
haowei1000008,华A709GB,,70,2017-01-06T17:52:05.000
panxian1000005,华AX542C,,112,2017-01-06T17:52:06.000
zengpeng1000000,华AZQ110,,120,2017-01-06T17:52:06.000
hanhui1000002,华AZI419,,65,2017-01-06T17:52:10.000
xiezhi1000006,华A6CU11,,106,2017-01-06T17:52:10.000
panxian1000005,华AX542C,,86,2017-01-06T17:52:10.000
duxu1000009,华AT75H8,,78,2017-01-06T17:52:10.000
duxu1000009,华AT75H8,,116,2017-01-06T17:52:10.000
zengpeng1000000,华AZQ110,,109,2017-01-06T17:52:10.000
zouan1000007,华A58M83,,63,2017-01-06T17:52:10.000
haowei1000008,华A709GB,,65,2017-01-06T17:52:10.000
panxian1000005,华AX542C,,96,2017-01-06T17:52:13.000
zouan1000007,华A58M83,,103,2017-01-06T17:52:19.000
hanhui1000002,华AZI419,,85,2017-01-06T17:52:20.000
xiezhi1000006,华A6CU11,,84,2017-01-06T17:52:20.000
panxian1000005,华AX542C,,98,2017-01-06T17:52:20.000
duxu1000009,华AT75H8,,76,2017-01-06T17:52:20.000
zengpeng1000000,华AZQ110,,69,2017-01-06T17:52:20.000
zouan1000007,华A58M83,,119,2017-01-06T17:52:20.000
haowei1000008,华A709GB,,98,2017-01-06T17:52:20.000
hanhui1000002,华AZI419,,87,2017-01-06T17:52:30.000
xiezhi1000006,华A6CU11,,115,2017-01-06T17:52:30.000
panxian1000005,华AX542C,,82,2017-01-06T17:52:30.000
duxu1000009,华AT75H8,,72,2017-01-06T17:52:30.000
zengpeng1000000,华AZQ110,,61,2017-01-06T17:52:30.000
zouan1000007,华A58M83,,98,2017-01-06T17:52:30.000
haowei1000008,华A709GB,,118,2017-01-06T17:52:30.000
zengpeng1000000,华AZQ110,1,145,2017-01-06T17:52:32.000
zengpeng1000000,华AZQ110,,120,2017-01-06T17:52:38.000
panxian1000005,华AX542C,1,149,2017-01-06T17:52:39.000
panxian1000005,华AX542C,,120,2017-01-06T17:52:39.000
hanhui1000002,华AZI419,,73,2017-01-06T17:52:40.000
xiezhi1000006,华A6CU11,,118,2017-01-06T17:52:40.000
panxian1000005,华AX542C,,63,2017-01-06T17:52:40.000
duxu1000009,华AT75H8,,101,2017-01-06T17:52:40.000
zengpeng1000000,华AZQ110,,85,2017-01-06T17:52:40.000
zouan1000007,华A58M83,,113,2017-01-06T17:52:40.000
haowei1000008,华A709GB,,109,2017-01-06T17:52:40.000
haowei1000008,华A709GB,,65,2017-01-06T17:52:49.000
hanhui1000002,华AZI419,,67,2017-01-06T17:52:50.000
xiezhi1000006,华A6CU11,,88,2017-01-06T17:52:50.000
panxian1000005,华AX542C,,112,2017-01-06T17:52:50.000
duxu1000009,华AT75H8,,62,2017-01-06T17:52:50.000
zengpeng1000000,华AZQ110,,78,2017-01-06T17:52:50.000
zouan1000007,华A58M83,,102,2017-01-06T17:52:50.000
haowei1000008,华A709GB,,69,2017-01-06T17:52:50.000
hanhui1000002,华AZI419,,115,2017-01-06T17:53:00.000
xiezhi1000006,华A6CU11,,118,2017-01-06T17:53:00.000
panxian1000005,华AX542C,,92,2017-01-06T17:53:00.000
duxu1000009,华AT75H8,,78,2017-01-06T17:53:00.000
zengpeng1000000,华AZQ110,,85,2017-01-06T17:53:00.000
zouan1000007,华A58M83,,84,2017-01-06T17:53:00.000
haowei1000008,华A709GB,,81,2017-01-06T17:53:00.000
hanhui1000002,华AZI419,,67,2017-01-06T17:53:01.000
hanhui1000002,华AZI419,,109,2017-01-06T17:53:09.000
hanhui1000002,华AZI419,,81,2017-01-06T17:53:09.000
hanhui1000002,华AZI419,,118,2017-01-06T17:53:10.000
xiezhi1000006,华A6CU11,,107,2017-01-06T17:53:10.000
panxian1000005,华AX542C,,116,2017-01-06T17:53:10.000
duxu1000009,华AT75H8,,88,2017-01-06T17:53:10.000
zengpeng1000000,华AZQ110,,82,2017-01-06T17:53:10.000
zouan1000007,华A58M83,,85,2017-01-06T17:53:10.000
haowei1000008,华A709GB,,93,2017-01-06T17:53:10.000
panxian1000005,华AX542C,,95,2017-01-06T17:53:12.000
hanhui1000002,华AZI419,,83,2017-01-06T17:53:20.000
xiezhi1000006,华A6CU11,,79,2017-01-06T17:53:20.000
panxian1000005,华AX542C,,80,2017-01-06T17:53:20.000
duxu1000009,华AT75H8,,83,2017-01-06T17:53:20.000
zengpeng1000000,华AZQ110,,113,2017-01-06T17:53:20.000
zouan1000007,华A58M83,,84,2017-01-06T17:53:20.000
haowei1000008,华A709GB,,75,2017-01-06T17:53:20.000
zengpeng1000000,华AZQ110,,75,2017-01-06T17:53:27.000
hanhui1000002,华AZI419,,89,2017-01-06T17:53:30.000
xiezhi1000006,华A6CU11,,91,2017-01-06T17:53:30.000
panxian1000005,华AX542C,,113,2017-01-06T17:53:30.000
duxu1000009,华AT75H8,,111,2017-01-06T17:53:30.000
zengpeng1000000,华AZQ110,,75,2017-01-06T17:53:30.000
zouan1000007,华A58M83,,77,2017-01-06T17:53:30.000
haowei1000008,华A709GB,,106,2017-01-06T17:53:30.000
panxian1000005,华AX542C,1,128,2017-01-06T17:53:37.000
panxian1000005,华AX542C,,120,2017-01-06T17:53:38.000
hanhui1000002,华AZI419,,67,2017-01-06T17:53:40.000
xiezhi1000006,华A6CU11,,84,2017-01-06T17:53:40.000
panxian1000005,华AX542C,,99,2017-01-06T17:53:40.000
duxu1000009,华AT75H8,,96,2017-01-06T17:53:40.000
zengpeng1000000,华AZQ110,,63,2017-01-06T17:53:40.000
zouan1000007,华A58M83,,75,2017-01-06T17:53:40.000
haowei1000008,华A709GB,,92,2017-01-06T17:53:40.000
zengpeng1000000,华AZQ110,1,146,2017-01-06T17:53:45.000
hanhui1000002,华AZI419,,106,2017-01-06T17:53:50.000
xiezhi1000006,华A6CU11,,117,2017-01-06T17:53:50.000
panxian1000005,华AX542C,,114,2017-01-06T17:53:50.000
duxu1000009,华AT75H8,,82,2017-01-06T17:53:50.000
zengpeng1000000,华AZQ110,,128,2017-01-06T17:53:50.000
zouan1000007,华A58M83,,65,2017-01-06T17:53:50.000
haowei1000008,华A709GB,,116,2017-01-06T17:53:50.000
haowei1000008,华A709GB,1,130,2017-01-06T17:53:51.000
hanhui1000002,华AZI419,,77,2017-01-06T17:54:00.000
xiezhi1000006,华A6CU11,,85,2017-01-06T17:54:00.000
panxian1000005,华AX542C,,106,2017-01-06T17:54:00.000
duxu1000009,华AT75H8,,64,2017-01-06T17:54:00.000
zengpeng1000000,华AZQ110,,136,2017-01-06T17:54:00.000
zouan1000007,华A58M83,,104,2017-01-06T17:54:00.000
haowei1000008,华A709GB,,129,2017-01-06T17:54:00.000
zengpeng1000000,华AZQ110,,120,2017-01-06T17:54:05.000
zengpeng1000000,华AZQ110,,73,2017-01-06T17:54:07.000
haowei1000008,华A709GB,,120,2017-01-06T17:54:09.000
hanhui1000002,华AZI419,,78,2017-01-06T17:54:10.000
xiezhi1000006,华A6CU11,,104,2017-01-06T17:54:10.000
panxian1000005,华AX542C,,70,2017-01-06T17:54:10.000
duxu1000009,华AT75H8,,95,2017-01-06T17:54:10.000
zengpeng1000000,华AZQ110,,74,2017-01-06T17:54:10.000
zouan1000007,华A58M83,,90,2017-01-06T17:54:10.000
haowei1000008,华A709GB,,76,2017-01-06T17:54:10.000
xiezhi1000006,华A6CU11,,76,2017-01-06T17:54:18.000
hanhui1000002,华AZI419,,105,2017-01-06T17:54:20.000
xiezhi1000006,华A6CU11,,104,2017-01-06T17:54:20.000
panxian1000005,华AX542C,,69,2017-01-06T17:54:20.000
duxu1000009,华AT75H8,,76,2017-01-06T17:54:20.000
duxu1000009,华AT75H8,,93,2017-01-06T17:54:20.000
zengpeng1000000,华AZQ110,,75,2017-01-06T17:54:20.000
zouan1000007,华A58M83,,70,2017-01-06T17:54:20.000
haowei1000008,华A709GB,,97,2017-01-06T17:54:20.000
duxu1000009,华AT75H8,1,137,2017-01-06T17:54:28.000
hanhui1000002,华AZI419,,116,2017-01-06T17:54:30.000
xiezhi1000006,华A6CU11,,96,2017-01-06T17:54:30.000
panxian1000005,华AX542C,,98,2017-01-06T17:54:30.000
duxu1000009,华AT75H8,,135,2017-01-06T17:54:30.000
zengpeng1000000,华AZQ110,,106,2017-01-06T17:54:30.000
zouan1000007,华A58M83,,101,2017-01-06T17:54:30.000
haowei1000008,华A709GB,,100,2017-01-06T17:54:30.000
zengpeng1000000,华AZQ110,,67,2017-01-06T17:54:38.000
hanhui1000002,华AZI419,,106,2017-01-06T17:54:40.000
xiezhi1000006,华A6CU11,,100,2017-01-06T17:54:40.000
panxian1000005,华AX542C,,85,2017-01-06T17:54:40.000
duxu1000009,华AT75H8,,132,2017-01-06T17:54:40.000
zengpeng1000000,华AZQ110,,112,2017-01-06T17:54:40.000
zouan1000007,华A58M83,,87,2017-01-06T17:54:40.000
haowei1000008,华A709GB,,117,2017-01-06T17:54:40.000
hanhui1000002,华AZI419,,90,2017-01-06T17:54:50.000
xiezhi1000006,华A6CU11,,82,2017-01-06T17:54:50.000
panxian1000005,华AX542C,,97,2017-01-06T17:54:50.000
duxu1000009,华AT75H8,,147,2017-01-06T17:54:50.000
zengpeng1000000,华AZQ110,,118,2017-01-06T17:54:50.000
zouan1000007,华A58M83,,108,2017-01-06T17:54:50.000
haowei1000008,华A709GB,,91,2017-01-06T17:54:50.000
hanhui1000002,华AZI419,1,141,2017-01-06T17:54:53.000
xiezhi1000006,华A6CU11,,117,2017-01-06T17:54:54.000
hanhui1000002,华AZI419,,120,2017-01-06T17:54:56.000
duxu1000009,华AT75H8,,120,2017-01-06T17:54:58.000
duxu1000009,华AT75H8,,106,2017-01-06T17:54:58.000
duxu1000009,华AT75H8,,94,2017-01-06T17:54:58.000
duxu1000009,华AT75H8,,63,2017-01-06T17:54:59.000
duxu1000009,华AT75H8,,87,2017-01-06T17:54:59.000
hanhui1000002,华AZI419,,82,2017-01-06T17:55:00.000
xiezhi1000006,华A6CU11,,70,2017-01-06T17:55:00.000
panxian1000005,华AX542C,,70,2017-01-06T17:55:00.000
duxu1000009,华AT75H8,,96,2017-01-06T17:55:00.000
zengpeng1000000,华AZQ110,,93,2017-01-06T17:55:00.000
zouan1000007,华A58M83,,102,2017-01-06T17:55:00.000
haowei1000008,华A709GB,,62,2017-01-06T17:55:00.000
hanhui1000002,华AZI419,,89,2017-01-06T17:55:10.000
xiezhi1000006,华A6CU11,,77,2017-01-06T17:55:10.000
panxian1000005,华AX542C,,75,2017-01-06T17:55:10.000
duxu1000009,华AT75H8,,66,2017-01-06T17:55:10.000
zengpeng1000000,华AZQ110,,103,2017-01-06T17:55:10.000
zouan1000007,华A58M83,,118,2017-01-06T17:55:10.000
haowei1000008,华A709GB,,66,2017-01-06T17:55:10.000
hanhui1000002,华AZI419,,94,2017-01-06T17:55:20.000
xiezhi1000006,华A6CU11,,78,2017-01-06T17:55:20.000
panxian1000005,华AX542C,,104,2017-01-06T17:55:20.000
duxu1000009,华AT75H8,,85,2017-01-06T17:55:20.000
zengpeng1000000,华AZQ110,,100,2017-01-06T17:55:20.000
zouan1000007,华A58M83,,96,2017-01-06T17:55:20.000
haowei1000008,华A709GB,,73,2017-01-06T17:55:20.000
haowei1000008,华A709GB,,98,2017-01-06T17:55:23.000
duxu1000009,华AT75H8,1,135,2017-01-06T17:55:28.000
duxu1000009,华AT75H8,,120,2017-01-06T17:55:28.000
hanhui1000002,华AZI419,,63,2017-01-06T17:55:30.000
xiezhi1000006,华A6CU11,,83,2017-01-06T17:55:30.000
panxian1000005,华AX542C,,114,2017-01-06T17:55:30.000
duxu1000009,华AT75H8,,103,2017-01-06T17:55:30.000
zengpeng1000000,华AZQ110,,103,2017-01-06T17:55:30.000
zouan1000007,华A58M83,,77,2017-01-06T17:55:30.000
haowei1000008,华A709GB,,101,2017-01-06T17:55:30.000
zengpeng1000000,华AZQ110,,75,2017-01-06T17:55:33.000
haowei1000008,华A709GB,1,135,2017-01-06T17:55:34.000
duxu1000009,华AT75H8,1,136,2017-01-06T17:55:38.000
hanhui1000002,华AZI419,,107,2017-01-06T17:55:40.000
xiezhi1000006,华A6CU11,,110,2017-01-06T17:55:40.000
panxian1000005,华AX542C,,107,2017-01-06T17:55:40.000
duxu1000009,华AT75H8,,146,2017-01-06T17:55:40.000
zengpeng1000000,华AZQ110,,89,2017-01-06T17:55:40.000
zouan1000007,华A58M83,,102,2017-01-06T17:55:40.000
haowei1000008,华A709GB,,134,2017-01-06T17:55:40.000
zouan1000007,华A58M83,,85,2017-01-06T17:55:42.000
haowei1000008,华A709GB,,120,2017-01-06T17:55:43.000
hanhui1000002,华AZI419,,77,2017-01-06T17:55:48.000
zouan1000007,华A58M83,1,121,2017-01-06T17:55:48.000
zouan1000007,华A58M83,,120,2017-01-06T17:55:49.000
hanhui1000002,华AZI419,,116,2017-01-06T17:55:50.000
xiezhi1000006,华A6CU11,,96,2017-01-06T17:55:50.000
panxian1000005,华AX542C,,96,2017-01-06T17:55:50.000
duxu1000009,华AT75H8,,147,2017-01-06T17:55:50.000
zengpeng1000000,华AZQ110,,110,2017-01-06T17:55:50.000
zouan1000007,华A58M83,,88,2017-01-06T17:55:50.000
haowei1000008,华A709GB,,74,2017-01-06T17:55:50.000
hanhui1000002,华AZI419,,81,2017-01-06T17:56:00.000
xiezhi1000006,华A6CU11,,95,2017-01-06T17:56:00.000
panxian1000005,华AX542C,,64,2017-01-06T17:56:00.000
duxu1000009,华AT75H8,,121,2017-01-06T17:56:00.000
zengpeng1000000,华AZQ110,,80,2017-01-06T17:56:00.000
zouan1000007,华A58M83,,82,2017-01-06T17:56:00.000
haowei1000008,华A709GB,,91,2017-01-06T17:56:00.000
panxian1000005,华AX542C,1,141,2017-01-06T17:56:01.000
panxian1000005,华AX542C,,120,2017-01-06T17:56:04.000
duxu1000009,华AT75H8,,120,2017-01-06T17:56:05.000
hanhui1000002,华AZI419,,112,2017-01-06T17:56:10.000
xiezhi1000006,华A6CU11,,110,2017-01-06T17:56:10.000
panxian1000005,华AX542C,,86,2017-01-06T17:56:10.000
duxu1000009,华AT75H8,,105,2017-01-06T17:56:10.000
zengpeng1000000,华AZQ110,,66,2017-01-06T17:56:10.000
zouan1000007,华A58M83,,111,2017-01-06T17:56:10.000
haowei1000008,华A709GB,,81,2017-01-06T17:56:10.000
panxian1000005,华AX542C,,106,2017-01-06T17:56:16.000
zouan1000007,华A58M83,1,148,2017-01-06T17:56:19.000
zouan1000007,华A58M83,,120,2017-01-06T17:56:19.000
hanhui1000002,华AZI419,,75,2017-01-06T17:56:20.000
xiezhi1000006,华A6CU11,,76,2017-01-06T17:56:20.000
panxian1000005,华AX542C,,80,2017-01-06T17:56:20.000
duxu1000009,华AT75H8,,70,2017-01-06T17:56:20.000
zengpeng1000000,华AZQ110,,60,2017-01-06T17:56:20.000
zouan1000007,华A58M83,,64,2017-01-06T17:56:20.000
haowei1000008,华A709GB,,117,2017-01-06T17:56:20.000
xiezhi1000006,华A6CU11,,119,2017-01-06T17:56:23.000
hanhui1000002,华AZI419,,110,2017-01-06T17:56:30.000
xiezhi1000006,华A6CU11,,91,2017-01-06T17:56:30.000
panxian1000005,华AX542C,,71,2017-01-06T17:56:30.000
duxu1000009,华AT75H8,,99,2017-01-06T17:56:30.000
zengpeng1000000,华AZQ110,,62,2017-01-06T17:56:30.000
zouan1000007,华A58M83,,75,2017-01-06T17:56:30.000
haowei1000008,华A709GB,,63,2017-01-06T17:56:30.000
duxu1000009,华AT75H8,1,148,2017-01-06T17:56:31.000
panxian1000005,华AX542C,,112,2017-01-06T17:56:36.000
hanhui1000002,华AZI419,,103,2017-01-06T17:56:40.000
xiezhi1000006,华A6CU11,,61,2017-01-06T17:56:40.000
panxian1000005,华AX542C,,61,2017-01-06T17:56:40.000
duxu1000009,华AT75H8,,121,2017-01-06T17:56:40.000
zengpeng1000000,华AZQ110,,116,2017-01-06T17:56:40.000
zouan1000007,华A58M83,,70,2017-01-06T17:56:40.000
haowei1000008,华A709GB,,104,2017-01-06T17:56:40.000
hanhui1000002,华AZI419,,95,2017-01-06T17:56:42.000
zouan1000007,华A58M83,,117,2017-01-06T17:56:47.000
hanhui1000002,华AZI419,,90,2017-01-06T17:56:50.000
xiezhi1000006,华A6CU11,,70,2017-01-06T17:56:50.000
panxian1000005,华AX542C,,104,2017-01-06T17:56:50.000
duxu1000009,华AT75H8,,140,2017-01-06T17:56:50.000
zengpeng1000000,华AZQ110,,100,2017-01-06T17:56:50.000
zouan1000007,华A58M83,,67,2017-01-06T17:56:50.000
haowei1000008,华A709GB,,103,2017-01-06T17:56:50.000
panxian1000005,华AX542C,1,132,2017-01-06T17:56:56.000
duxu1000009,华AT75H8,,120,2017-01-06T17:56:58.000
hanhui1000002,华AZI419,,63,2017-01-06T17:57:00.000
xiezhi1000006,华A6CU11,,89,2017-01-06T17:57:00.000
panxian1000005,华AX542C,,137,2017-01-06T17:57:00.000
duxu1000009,华AT75H8,,79,2017-01-06T17:57:00.000
zengpeng1000000,华AZQ110,,77,2017-01-06T17:57:00.000
zouan1000007,华A58M83,,87,2017-01-06T17:57:00.000
haowei1000008,华A709GB,,103,2017-01-06T17:57:00.000
panxian1000005,华AX542C,,120,2017-01-06T17:57:06.000
duxu1000009,华AT75H8,1,148,2017-01-06T17:57:08.000
haowei1000008,华A709GB,,106,2017-01-06T17:57:08.000
hanhui1000002,华AZI419,,119,2017-01-06T17:57:10.000
xiezhi1000006,华A6CU11,,108,2017-01-06T17:57:10.000
panxian1000005,华AX542C,,68,2017-01-06T17:57:10.000
duxu1000009,华AT75H8,,131,2017-01-06T17:57:10.000
zengpeng1000000,华AZQ110,,102,2017-01-06T17:57:10.000
zouan1000007,华A58M83,,105,2017-01-06T17:57:10.000
haowei1000008,华A709GB,,92,2017-01-06T17:57:10.000
duxu1000009,华AT75H8,,120,2017-01-06T17:57:19.000
hanhui1000002,华AZI419,,86,2017-01-06T17:57:20.000
xiezhi1000006,华A6CU11,,62,2017-01-06T17:57:20.000
panxian1000005,华AX542C,,71,2017-01-06T17:57:20.000
duxu1000009,华AT75H8,,119,2017-01-06T17:57:20.000
zengpeng1000000,华AZQ110,,76,2017-01-06T17:57:20.000
zouan1000007,华A58M83,,96,2017-01-06T17:57:20.000
haowei1000008,华A709GB,,101,2017-01-06T17:57:20.000
zouan1000007,华A58M83,,72,2017-01-06T17:57:22.000
panxian1000005,华AX542C,1,142,2017-01-06T17:57:28.000
hanhui1000002,华AZI419,,101,2017-01-06T17:57:30.000
xiezhi1000006,华A6CU11,,98,2017-01-06T17:57:30.000
panxian1000005,华AX542C,,148,2017-01-06T17:57:30.000
duxu1000009,华AT75H8,,82,2017-01-06T17:57:30.000
zengpeng1000000,华AZQ110,,94,2017-01-06T17:57:30.000
zouan1000007,华A58M83,,76,2017-01-06T17:57:30.000
haowei1000008,华A709GB,,97,2017-01-06T17:57:30.000
zouan1000007,华A58M83,,72,2017-01-06T17:57:33.000
xiezhi1000006,华A6CU11,,106,2017-01-06T17:57:34.000
hanhui1000002,华AZI419,,77,2017-01-06T17:57:40.000
xiezhi1000006,华A6CU11,,84,2017-01-06T17:57:40.000
panxian1000005,华AX542C,,136,2017-01-06T17:57:40.000
duxu1000009,华AT75H8,,88,2017-01-06T17:57:40.000
zengpeng1000000,华AZQ110,,69,2017-01-06T17:57:40.000
zouan1000007,华A58M83,,79,2017-01-06T17:57:40.000
haowei1000008,华A709GB,,104,2017-01-06T17:57:40.000
zouan1000007,华A58M83,,68,2017-01-06T17:57:46.000
hanhui1000002,华AZI419,,106,2017-01-06T17:57:50.000
xiezhi1000006,华A6CU11,,99,2017-01-06T17:57:50.000
panxian1000005,华AX542C,,144,2017-01-06T17:57:50.000
duxu1000009,华AT75H8,,83,2017-01-06T17:57:50.000
zengpeng1000000,华AZQ110,,93,2017-01-06T17:57:50.000
zouan1000007,华A58M83,,85,2017-01-06T17:57:50.000
haowei1000008,华A709GB,,107,2017-01-06T17:57:50.000
panxian1000005,华AX542C,,120,2017-01-06T17:57:55.000
hanhui1000002,华AZI419,,90,2017-01-06T17:58:00.000
xiezhi1000006,华A6CU11,,69,2017-01-06T17:58:00.000
panxian1000005,华AX542C,,102,2017-01-06T17:58:00.000
duxu1000009,华AT75H8,,100,2017-01-06T17:58:00.000
zengpeng1000000,华AZQ110,,60,2017-01-06T17:58:00.000
zouan1000007,华A58M83,,102,2017-01-06T17:58:00.000
haowei1000008,华A709GB,,96,2017-01-06T17:58:00.000
panxian1000005,华AX542C,,68,2017-01-06T17:58:01.000
panxian1000005,华AX542C,,93,2017-01-06T17:58:05.000
